rectangle,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D
Rectangle 580,11.745722898918586,76.06968447462305,11.745722898918586,105.18632240519624,36.314911562179574,105.18632240519624,36.314911562179574,76.06968447462305
Rectangle 581,65.07635136132583,57.185839665962526,65.07635136132583,77.49064707068975,84.03029107098419,77.49064707068975,84.03029107098419,57.185839665962526
Rectangle 582,30.64304668543304,97.26206737277123,30.64304668543304,121.08519081360191,46.48593303543127,121.08519081360191,46.48593303543127,97.26206737277123
Rectangle 583,98.48383106176047,78.25387620152452,98.48383106176047,95.52002826990613,127.25661213119616,95.52002826990613,127.25661213119616,78.25387620152452
Rectangle 584,61.87703846678582,39.826988011893086,61.87703846678582,64.91802939258072,86.93633441579207,64.91802939258072,86.93633441579207,39.826988011893086
Rectangle 585,67.51006061825633,47.31801569230417,67.51006061825633,75.54508947492202,83.17585378074477,75.54508947492202,83.17585378074477,47.31801569230417
Rectangle 586,79.02349515199765,78.02993124842386,79.02349515199765,97.17922374978406,89.92955790692716,97.17922374978406,89.92955790692716,78.02993124842386
Rectangle 587,53.778552709040504,96.0241298346748,53.778552709040504,107.79784509287802,68.37849398972305,107.79784509287802,68.37849398972305,96.0241298346748
Rectangle 588,56.59130290009645,50.456247560612965,56.59130290009645,78.72285980867646,71.91819453369189,78.72285980867646,71.91819453369189,50.456247560612965
Rectangle 589,93.180422491356,16.374207762415473,93.180422491356,46.331991165980895,121.63117728283706,46.331991165980895,121.63117728283706,16.374207762415473
Rectangle 590,60.34011108554742,9.55035947474423,60.34011108554742,34.94788467088398,75.4745235796187,34.94788467088398,75.4745235796187,9.55035947474423
Rectangle 591,72.49953366817718,96.67082697519943,72.49953366817718,122.81516828472765,93.06906720124275,122.81516828472765,93.06906720124275,96.67082697519943
Rectangle 592,32.76286303450292,25.312807747600928,32.76286303450292,51.16420256351229,55.138179357159615,51.16420256351229,55.138179357159615,25.312807747600928
Rectangle 593,12.196723094983962,95.88802726299723,12.196723094983962,108.10565559055448,35.0422804292387,108.10565559055448,35.0422804292387,95.88802726299723
Rectangle 594,85.51464272050306,6.229323368711281,85.51464272050306,17.698054153066785,106.57836336402815,17.698054153066785,106.57836336402815,6.229323368711281
Rectangle 595,10.802980833640497,92.45776259931445,10.802980833640497,114.04007059729395,24.242443052904854,114.04007059729395,24.242443052904854,92.45776259931445
Rectangle 596,8.991640157600767,43.340172243941936,8.991640157600767,71.78354378314799,32.88632799996388,71.78354378314799,32.88632799996388,43.340172243941936
Rectangle 597,42.17365672124962,19.02771106301624,42.17365672124962,48.55833893701231,61.372238630998226,48.55833893701231,61.372238630998226,19.02771106301624
Rectangle 598,98.87676874573947,9.945378680432027,98.87676874573947,24.641692084359647,111.09865978760195,24.641692084359647,111.09865978760195,9.945378680432027
Rectangle 599,92.51761170457713,93.19813352985287,92.51761170457713,121.19565321227768,105.79976631293682,121.19565321227768,105.79976631293682,93.19813352985287
Rectangle 600,75.07407633904924,46.951620458149236,75.07407633904924,59.93679038971534,103.46439579004657,59.93679038971534,103.46439579004657,46.951620458149236
Rectangle 601,71.03091887522294,1.7549327889526012,71.03091887522294,31.138411032948774,85.35081556145644,31.138411032948774,85.35081556145644,1.7549327889526012
Rectangle 602,71.6678629599476,5.400786028475757,71.6678629599476,33.07305811161129,93.18634442258684,33.07305811161129,93.18634442258684,5.400786028475757
Rectangle 603,24.45874596022731,1.406005221518436,24.45874596022731,20.995642972576334,39.932445919282046,20.995642972576334,39.932445919282046,1.406005221518436
Rectangle 604,64.35741001142489,50.68344759492591,64.35741001142489,65.67325455128085,80.77081023968648,65.67325455128085,80.77081023968648,50.68344759492591
Rectangle 605,86.43386838737909,53.52350977235637,86.43386838737909,73.93218000540212,99.1208806545023,73.93218000540212,99.1208806545023,53.52350977235637
Rectangle 606,65.85940045675179,48.031043743521366,65.85940045675179,59.246225580348394,87.25436484297376,59.246225580348394,87.25436484297376,48.031043743521366
Rectangle 607,38.92932603013577,84.53189509816733,38.92932603013577,104.80938027406782,62.47572424905961,104.80938027406782,62.47572424905961,84.53189509816733
Rectangle 608,98.03682620121286,99.65370484495836,98.03682620121286,118.07377935521679,118.57098408566344,118.07377935521679,118.57098408566344,99.65370484495836
Rectangle 609,70.50313777619218,61.04688404332116,70.50313777619218,74.00278471212499,82.94063321224856,74.00278471212499,82.94063321224856,61.04688404332116
Rectangle 610,86.16384775089786,51.20733305699987,86.16384775089786,79.28228375108799,97.58211229701783,79.28228375108799,97.58211229701783,51.20733305699987
Rectangle 611,44.130939486718326,12.022222584031695,44.130939486718326,28.442421495390548,71.14947257057594,28.442421495390548,71.14947257057594,12.022222584031695
Rectangle 612,72.64709270939866,41.35229228295339,72.64709270939866,62.610857925530986,94.20420682226094,62.610857925530986,94.20420682226094,41.35229228295339
Rectangle 613,67.05837757038402,19.30866050868221,67.05837757038402,46.31891486580051,90.4989317921207,46.31891486580051,90.4989317921207,19.30866050868221
Rectangle 614,81.83158809375267,11.052618109874334,81.83158809375267,35.27939065137336,105.01871945386013,35.27939065137336,105.01871945386013,11.052618109874334
Rectangle 615,93.43675046553214,4.38904303189942,93.43675046553214,17.135641894196162,109.3556772097651,17.135641894196162,109.3556772097651,4.38904303189942
Rectangle 616,88.19564290318182,94.90720347706389,88.19564290318182,110.94534020144296,101.82017007482936,110.94534020144296,101.82017007482936,94.90720347706389
Rectangle 617,44.64212338011356,26.031394302748577,44.64212338011356,47.64883587997638,57.70372582120499,47.64883587997638,57.70372582120499,26.031394302748577
Rectangle 618,54.43992812159475,9.030239052248701,54.43992812159475,35.3607557317064,73.8945573677837,35.3607557317064,73.8945573677837,9.030239052248701
Rectangle 619,24.442054036771978,27.95303536290422,24.442054036771978,40.321688885947815,51.78653657853996,40.321688885947815,51.78653657853996,27.95303536290422
Rectangle 620,83.64865403847531,49.180814724410624,83.64865403847531,75.4519288226463,96.40962999145142,75.4519288226463,96.40962999145142,49.180814724410624
Rectangle 621,10.325566364608507,91.88075554394504,10.325566364608507,102.56261738693587,27.068629332509133,102.56261738693587,27.068629332509133,91.88075554394504
Rectangle 622,99.2502594320538,87.4426672723727,99.2502594320538,116.48147129013698,127.0436729427044,116.48147129013698,127.0436729427044,87.4426672723727
Rectangle 623,41.34545823370366,87.3152975491105,41.34545823370366,111.93100426918303,66.25734723244835,111.93100426918303,66.25734723244835,87.3152975491105
Rectangle 624,50.02851973976625,2.4911862460957557,50.02851973976625,22.553906960716734,79.87554867471138,22.553906960716734,79.87554867471138,2.4911862460957557
Rectangle 625,23.3301122378719,74.39539947714711,23.3301122378719,91.18501392841651,41.01041811020274,91.18501392841651,41.01041811020274,74.39539947714711
Rectangle 626,25.529817255577225,85.79679273665545,25.529817255577225,115.61644178348931,44.85038440431591,115.61644178348931,44.85038440431591,85.79679273665545
Rectangle 627,91.97314320627217,81.5954984982372,91.97314320627217,95.77024794622572,106.48099409287916,95.77024794622572,106.48099409287916,81.5954984982372
Rectangle 628,79.2010143304864,93.83800327840343,79.2010143304864,119.52622357599742,105.77084113346108,119.52622357599742,105.77084113346108,93.83800327840343
Rectangle 629,15.759638989728398,69.09174570512711,15.759638989728398,94.00611653253685,40.82531178040601,94.00611653253685,40.82531178040601,69.09174570512711
Rectangle 630,13.52986738657318,50.62310865938068,13.52986738657318,80.54353095903485,32.08525963875836,80.54353095903485,32.08525963875836,50.62310865938068
Rectangle 631,39.28893200469905,4.398493080615662,39.28893200469905,18.799010018873723,50.60445953115826,18.799010018873723,50.60445953115826,4.398493080615662
Rectangle 632,4.421235417468983,4.008846464183524,4.421235417468983,28.635564563108357,18.324104234457995,28.635564563108357,18.324104234457995,4.008846464183524
Rectangle 633,22.00851857241798,48.93833512644371,22.00851857241798,72.97717583008111,36.88013196499428,72.97717583008111,36.88013196499428,48.93833512644371
Rectangle 634,23.448652470190588,6.8070292766665315,23.448652470190588,21.95277094144636,47.41722298548211,21.95277094144636,47.41722298548211,6.8070292766665315
Rectangle 635,20.20752938701198,44.09775636063448,20.20752938701198,63.447694376517035,49.81187489455948,63.447694376517035,49.81187489455948,44.09775636063448
Rectangle 636,76.56884443696049,72.72275453008069,76.56884443696049,100.36028343552256,98.20281519886004,100.36028343552256,98.20281519886004,72.72275453008069
Rectangle 637,52.451639141337466,82.32938733333796,52.451639141337466,93.99858230067235,78.88454525518806,93.99858230067235,78.88454525518806,82.32938733333796
Rectangle 638,56.331472081208524,88.1575772664601,56.331472081208524,113.61146266564933,69.63586494818247,113.61146266564933,69.63586494818247,88.1575772664601
Rectangle 639,96.96525117482635,59.17046834456837,96.96525117482635,82.64550426008672,118.85698756770981,82.64550426008672,118.85698756770981,59.17046834456837
Rectangle 640,56.2810968976761,94.40959623265631,56.2810968976761,111.84709176418549,74.090073244665,111.84709176418549,74.090073244665,94.40959623265631
Rectangle 641,96.6872698062114,98.7763387185329,96.6872698062114,119.31471188039988,111.32831289823888,119.31471188039988,111.32831289823888,98.7763387185329
Rectangle 642,79.17875099051295,54.049534302022614,79.17875099051295,73.23801101659726,101.2221944965263,73.23801101659726,101.2221944965263,54.049534302022614
Rectangle 643,45.3089574765882,4.194414870109986,45.3089574765882,17.197826592523747,74.2026678272383,17.197826592523747,74.2026678272383,4.194414870109986
Rectangle 644,27.889626216771802,0.3349267298251246,27.889626216771802,10.768707629961572,51.931683031194716,10.768707629961572,51.931683031194716,0.3349267298251246
Rectangle 645,57.61508686276237,52.109217467580514,57.61508686276237,78.81159313172768,78.05754509245443,78.81159313172768,78.05754509245443,52.109217467580514
Rectangle 646,56.66890465408145,61.14422382984267,56.66890465408145,74.46004068911783,83.28198092698987,74.46004068911783,83.28198092698987,61.14422382984267
Rectangle 647,84.4943625987816,36.29359289355889,84.4943625987816,55.39140241373642,113.9513819789318,55.39140241373642,113.9513819789318,36.29359289355889
Rectangle 648,94.76531574130361,87.41549695105438,94.76531574130361,100.66947927466626,105.13655102823938,100.66947927466626,105.13655102823938,87.41549695105438
Rectangle 649,49.36746042285692,11.545350010200927,49.36746042285692,23.661309590700963,72.3512715339712,23.661309590700963,72.3512715339712,11.545350010200927
Rectangle 650,60.967617180950015,13.218133559872525,60.967617180950015,42.09690352497104,84.54499352670268,42.09690352497104,84.54499352670268,13.218133559872525
Rectangle 651,12.672034526847042,13.913212817626352,12.672034526847042,28.606028703537497,31.26040756127148,28.606028703537497,31.26040756127148,13.913212817626352
Rectangle 652,68.05311731880698,50.91141319241097,68.05311731880698,65.56901759856277,97.58220973837263,65.56901759856277,97.58220973837263,50.91141319241097
Rectangle 653,92.88939856306152,3.5760619487783862,92.88939856306152,28.670523456851324,114.4106985109165,28.670523456851324,114.4106985109165,3.5760619487783862
Rectangle 654,71.26103194129624,34.16042972579027,71.26103194129624,48.400100809115855,94.28803876524674,48.400100809115855,94.28803876524674,34.16042972579027
Rectangle 655,42.486726450416334,24.95214681371558,42.486726450416334,54.90917499665129,61.09785230968619,54.90917499665129,61.09785230968619,24.95214681371558
Rectangle 656,59.99731254717139,94.49019703484079,59.99731254717139,124.09627087031215,72.46824422164484,124.09627087031215,72.46824422164484,94.49019703484079
Rectangle 657,20.335136880394032,47.149398134443906,20.335136880394032,61.56348918562161,42.39568751666495,61.56348918562161,42.39568751666495,47.149398134443906
Rectangle 658,96.00141881338187,62.964692187763404,96.00141881338187,80.16802990753817,125.28417724243458,80.16802990753817,125.28417724243458,62.964692187763404
Rectangle 659,63.89221132868729,22.131689803759347,63.89221132868729,33.08204501633281,80.60603884187938,33.08204501633281,80.60603884187938,22.131689803759347
Rectangle 660,65.89422582364914,88.17188703658016,65.89422582364914,99.03560683271498,79.0569253182315,99.03560683271498,79.0569253182315,88.17188703658016
Rectangle 661,92.74353933574608,41.545013097835195,92.74353933574608,65.39674699277919,112.52937877574769,65.39674699277919,112.52937877574769,41.545013097835195
Rectangle 662,18.807138679053203,50.1133881159269,18.807138679053203,70.30490330563778,30.5267178133851,70.30490330563778,30.5267178133851,50.1133881159269
Rectangle 663,25.57133412387912,9.187609039206956,25.57133412387912,28.994390232549016,38.78466839510884,28.994390232549016,38.78466839510884,9.187609039206956
Rectangle 664,68.14608180822495,77.54888409016655,68.14608180822495,105.78252402062131,80.54069959399158,105.78252402062131,80.54069959399158,77.54888409016655
Rectangle 665,53.748327145953276,51.87445624357196,53.748327145953276,72.49431626080153,68.15391961531203,72.49431626080153,68.15391961531203,51.87445624357196
Rectangle 666,23.707089670294334,6.832340218733823,23.707089670294334,30.890477859365358,38.80713862125008,30.890477859365358,38.80713862125008,6.832340218733823
Rectangle 667,90.06892344977152,34.045199219995446,90.06892344977152,53.25770058966634,100.2984085979993,53.25770058966634,100.2984085979993,34.045199219995446
Rectangle 668,9.63875811355257,39.92713321883038,9.63875811355257,53.7195562279078,25.499377885126087,53.7195562279078,25.499377885126087,39.92713321883038
Rectangle 669,70.8218256853776,87.7184451035332,70.8218256853776,117.35520973449377,81.82484722085053,117.35520973449377,81.82484722085053,87.7184451035332
Rectangle 670,0.2607882207633305,57.96623805033264,0.2607882207633305,76.05934003644674,18.835952565465888,76.05934003644674,18.835952565465888,57.96623805033264
Rectangle 671,27.21274166889701,28.091331093922545,27.21274166889701,40.52930169691547,41.88922092922053,40.52930169691547,41.88922092922053,28.091331093922545
Rectangle 672,98.24369460083466,53.57341715422711,98.24369460083466,75.07446876706463,111.34587195782811,75.07446876706463,111.34587195782811,53.57341715422711
Rectangle 673,89.63873680472123,79.40436771143796,89.63873680472123,98.52889055279257,104.99119114896548,98.52889055279257,104.99119114896548,79.40436771143796
Rectangle 674,12.971168706478696,93.93976218636335,12.971168706478696,122.70194934514798,39.1202926285864,122.70194934514798,39.1202926285864,93.93976218636335
Rectangle 675,86.52626234898497,84.58860472456881,86.52626234898497,101.06655074801347,116.26500683299771,101.06655074801347,116.26500683299771,84.58860472456881
Rectangle 676,31.212531953018562,49.84167411260954,31.212531953018562,78.57607757583953,44.87544783104208,78.57607757583953,44.87544783104208,49.84167411260954
Rectangle 677,16.515160761004744,35.67375931237583,16.515160761004744,52.46622480728669,38.240800773706646,52.46622480728669,38.240800773706646,35.67375931237583
Rectangle 678,38.6882955659226,46.75315669982242,38.6882955659226,60.646868375881205,54.17427411434766,60.646868375881205,54.17427411434766,46.75315669982242
Rectangle 679,5.966790283054079,10.598276598010015,5.966790283054079,33.738638537820925,26.99578128684049,33.738638537820925,26.99578128684049,10.598276598010015
Rectangle 680,37.9103158152158,96.44533871365573,37.9103158152158,115.66141113371242,53.858228802730906,115.66141113371242,53.858228802730906,96.44533871365573
Rectangle 681,77.12951426881929,13.903336414651534,77.12951426881929,32.48719534161164,92.10056099108238,32.48719534161164,92.10056099108238,13.903336414651534
Rectangle 682,29.400113078336965,14.24698303165849,29.400113078336965,31.219803612292054,40.69340837366429,31.219803612292054,40.69340837366429,14.24698303165849
Rectangle 683,67.5877883076269,25.327390076463306,67.5877883076269,37.05713408534454,81.68890008661532,37.05713408534454,81.68890008661532,25.327390076463306
Rectangle 684,19.642010901435413,80.50877535654625,19.642010901435413,91.85661926962608,34.678133417697104,91.85661926962608,34.678133417697104,80.50877535654625
Rectangle 685,81.40185844618517,36.36399325776895,81.40185844618517,62.48727757590983,92.45242887889545,62.48727757590983,92.45242887889545,36.36399325776895
Rectangle 686,54.99521577266394,35.835005943330636,54.99521577266394,51.78943448006173,72.67362969128642,51.78943448006173,72.67362969128642,35.835005943330636
Rectangle 687,7.6470873735273726,75.25799532585195,7.6470873735273726,97.67461511535849,34.045524630516766,97.67461511535849,34.045524630516766,75.25799532585195
Rectangle 688,52.891210683385815,10.24775595625278,52.891210683385815,36.60790447025964,65.529786434706,36.60790447025964,65.529786434706,10.24775595625278
Rectangle 689,68.89768462539259,91.28683374076144,68.89768462539259,111.49759612178286,84.67946395585551,111.49759612178286,84.67946395585551,91.28683374076144
Rectangle 690,60.75247655250309,97.35699866654221,60.75247655250309,120.836356946752,74.21116129998742,120.836356946752,74.21116129998742,97.35699866654221
Rectangle 691,53.105945479055215,97.1943572197571,53.105945479055215,118.00553293701044,69.44652512772109,118.00553293701044,69.44652512772109,97.1943572197571
Rectangle 692,42.00619583510217,2.2825616742510935,42.00619583510217,29.693108963656805,66.1772266238735,29.693108963656805,66.1772266238735,2.2825616742510935
Rectangle 693,79.83666841544454,47.92389321705295,79.83666841544454,64.16419590766883,104.95459934030924,64.16419590766883,104.95459934030924,47.92389321705295
Rectangle 694,65.03542346051671,63.315091542348334,65.03542346051671,89.58036145183033,82.98711999551524,89.58036145183033,82.98711999551524,63.315091542348334
Rectangle 695,28.40967921123616,54.77374543527517,28.40967921123616,69.73803910405003,41.3907412940255,69.73803910405003,41.3907412940255,54.77374543527517
Rectangle 696,24.934122660365265,21.940367270099593,24.934122660365265,44.24962043987185,38.23409931082211,44.24962043987185,38.23409931082211,21.940367270099593
Rectangle 697,70.89030508326077,25.049952467355507,70.89030508326077,39.13845634435343,91.1131098760065,39.13845634435343,91.1131098760065,25.049952467355507
Rectangle 698,52.721729331203804,88.57495142219403,52.721729331203804,99.59436570268497,63.78244834709918,99.59436570268497,63.78244834709918,88.57495142219403
Rectangle 699,23.42732103629729,67.96253314541732,23.42732103629729,92.82118638841705,36.78025217257694,92.82118638841705,36.78025217257694,67.96253314541732
Rectangle 700,1.9607552630934277,5.487121874078326,1.9607552630934277,29.899896816201263,19.59106207835813,29.899896816201263,19.59106207835813,5.487121874078326
Rectangle 701,25.16553321237831,71.75125584145925,25.16553321237831,84.389206337775,35.72003640013167,84.389206337775,35.72003640013167,71.75125584145925
Rectangle 702,92.20079806204355,33.40004051385767,92.20079806204355,45.424141994157274,115.53872512590794,45.424141994157274,115.53872512590794,33.40004051385767
Rectangle 703,55.851630347403635,37.79467160448948,55.851630347403635,49.95412737617906,78.15568675181353,49.95412737617906,78.15568675181353,37.79467160448948
Rectangle 704,6.007374915366947,0.27464319799468395,6.007374915366947,28.861747090608212,26.260606096489553,28.861747090608212,26.260606096489553,0.27464319799468395
Rectangle 705,28.8191479621267,59.95284708799738,28.8191479621267,78.88829716865854,42.14436777056633,78.88829716865854,42.14436777056633,59.95284708799738
Rectangle 706,68.34930702071249,65.32400295982772,68.34930702071249,87.05053135005163,94.9068014040855,87.05053135005163,94.9068014040855,65.32400295982772
Rectangle 707,4.725188374194323,14.741228737537105,4.725188374194323,25.21443337166633,32.19391006484676,25.21443337166633,32.19391006484676,14.741228737537105
Rectangle 708,78.81761301246641,95.99046126703819,78.81761301246641,120.65192288820472,92.06916037630316,120.65192288820472,92.06916037630316,95.99046126703819
Rectangle 709,90.89724128196531,66.84125651075662,90.89724128196531,85.86138778468981,113.35734671001707,85.86138778468981,113.35734671001707,66.84125651075662
Rectangle 710,17.808864630854902,67.54856695542317,17.808864630854902,96.19439985821458,33.0530945961025,96.19439985821458,33.0530945961025,67.54856695542317
Rectangle 711,21.36470569454123,63.134742374373054,21.36470569454123,76.92859269117967,44.71472683371778,76.92859269117967,44.71472683371778,63.134742374373054
Rectangle 712,92.20601321959055,56.13207270008302,92.20601321959055,71.64824388363432,111.63018788049428,71.64824388363432,111.63018788049428,56.13207270008302
Rectangle 713,93.62234610783891,24.770150715547256,93.62234610783891,47.14005213915546,121.28418269289787,47.14005213915546,121.28418269289787,24.770150715547256
Rectangle 714,35.481530815850526,83.3685728135953,35.481530815850526,110.13185778125668,64.24302061861212,110.13185778125668,64.24302061861212,83.3685728135953
Rectangle 715,67.5463624785565,96.21780550554769,67.5463624785565,114.97399147904078,81.34625578493,114.97399147904078,81.34625578493,96.21780550554769
Rectangle 716,33.03575324267857,12.049944920678135,33.03575324267857,39.4390278924022,55.59718101566354,39.4390278924022,55.59718101566354,12.049944920678135
Rectangle 717,5.459832924177544,53.803610173476244,5.459832924177544,77.89833524762503,21.58890254318045,77.89833524762503,21.58890254318045,53.803610173476244
Rectangle 718,39.615950860924606,97.46168775384965,39.615950860924606,122.74231014984765,49.80937997193006,122.74231014984765,49.80937997193006,97.46168775384965
Rectangle 719,83.02120428666926,53.656009285222936,83.02120428666926,81.47603156426251,108.94632423234489,81.47603156426251,108.94632423234489,53.656009285222936
Rectangle 720,56.67955968248914,48.89955729860381,56.67955968248914,78.27895955239293,67.7833957392417,78.27895955239293,67.7833957392417,48.89955729860381
Rectangle 721,89.22860425889806,68.33375906135741,89.22860425889806,81.88261698717625,104.31500354286403,81.88261698717625,104.31500354286403,68.33375906135741
Rectangle 722,87.51380411140505,17.339879991363727,87.51380411140505,31.902406094238877,116.3670574475052,31.902406094238877,116.3670574475052,17.339879991363727
Rectangle 723,16.350627108363057,11.03903401277928,16.350627108363057,39.341826250718285,27.1882756149419,39.341826250718285,27.1882756149419,11.03903401277928
Rectangle 724,83.64112891987348,34.17307733243794,83.64112891987348,48.01092420606799,108.72829622201745,48.01092420606799,108.72829622201745,34.17307733243794
Rectangle 725,63.4379069202306,64.48100748662176,63.4379069202306,82.77639821339689,81.58833355250277,82.77639821339689,81.58833355250277,64.48100748662176
Rectangle 726,17.707660847609084,91.79396050739977,17.707660847609084,111.07569933952647,46.55062490277524,111.07569933952647,46.55062490277524,91.79396050739977
Rectangle 727,90.76707627541506,77.98031660516169,90.76707627541506,99.56134960553997,118.30990866521525,99.56134960553997,118.30990866521525,77.98031660516169
Rectangle 728,80.47927387338642,34.51794299697403,80.47927387338642,56.26329645057283,102.30120080741705,56.26329645057283,102.30120080741705,34.51794299697403
Rectangle 729,56.080189337700325,38.513027509265015,56.080189337700325,49.1709007091947,77.1686835533389,49.1709007091947,77.1686835533389,38.513027509265015
Rectangle 730,46.64511958971189,80.56206096826982,46.64511958971189,98.89278788006598,75.40351238296756,98.89278788006598,75.40351238296756,80.56206096826982
Rectangle 731,55.37199872097784,25.291686126618863,55.37199872097784,44.435345628658645,72.9072464845089,44.435345628658645,72.9072464845089,25.291686126618863
Rectangle 732,39.22765803347891,54.11084971475063,39.22765803347891,64.86329565949607,65.26374713684358,64.86329565949607,65.26374713684358,54.11084971475063
Rectangle 733,91.60154863840643,97.12992520777966,91.60154863840643,120.34733849832898,109.35469893707975,120.34733849832898,109.35469893707975,97.12992520777966
Rectangle 734,50.81588490710348,48.61946042832596,50.81588490710348,66.16553839307254,68.16414697804885,66.16553839307254,68.16414697804885,48.61946042832596
Rectangle 735,78.72070870630137,97.72278541807032,78.72070870630137,108.35888076736416,89.39010023845617,108.35888076736416,89.39010023845617,97.72278541807032
Rectangle 736,49.90949324038699,91.82185612068562,49.90949324038699,103.84566779801797,73.0568737509902,103.84566779801797,73.0568737509902,91.82185612068562
Rectangle 737,69.06421781457975,60.72387488843485,69.06421781457975,90.39307690336072,82.08141562350673,90.39307690336072,82.08141562350673,60.72387488843485
Rectangle 738,52.94593212756157,53.719234101981826,52.94593212756157,74.76905653941586,63.673360051113306,74.76905653941586,63.673360051113306,53.719234101981826
Rectangle 739,62.263629898939634,81.20498891820785,62.263629898939634,94.48961878486682,86.45867990989444,94.48961878486682,86.45867990989444,81.20498891820785
Rectangle 740,95.87083788635714,16.183280444768577,95.87083788635714,33.728636580255476,112.7376983991223,33.728636580255476,112.7376983991223,16.183280444768577
Rectangle 741,79.9021824458377,54.462210152179345,79.9021824458377,65.24051877908546,97.75988477508126,65.24051877908546,97.75988477508126,54.462210152179345
Rectangle 742,14.02192551212551,78.44704759042018,14.02192551212551,102.86398067494348,34.65624571427341,102.86398067494348,34.65624571427341,78.44704759042018
Rectangle 743,56.16483537702476,34.39661223274234,56.16483537702476,57.59404241330006,81.77084532543603,57.59404241330006,81.77084532543603,34.39661223274234
Rectangle 744,98.80535109217277,9.5571228458452,98.80535109217277,38.57785447131762,124.54442993260676,38.57785447131762,124.54442993260676,9.5571228458452
Rectangle 745,42.89549331275626,15.458316042656195,42.89549331275626,36.06542183249583,56.112874702831405,36.06542183249583,56.112874702831405,15.458316042656195
Rectangle 746,6.610843966813751,2.7612767058769805,6.610843966813751,29.62000432926036,27.442913705637533,29.62000432926036,27.442913705637533,2.7612767058769805
Rectangle 747,98.55527361610807,92.53353756829122,98.55527361610807,122.51668941449427,125.28204508329094,122.51668941449427,125.28204508329094,92.53353756829122
Rectangle 748,6.50127333477154,74.79169928028305,6.50127333477154,99.6684236466115,33.84539170406326,99.6684236466115,33.84539170406326,74.79169928028305
Rectangle 749,58.746764447056485,80.18475121965977,58.746764447056485,107.2400950661842,81.17742641486998,107.2400950661842,81.17742641486998,80.18475121965977
Rectangle 750,56.432426713567054,92.70520943839504,56.432426713567054,109.67827324330756,68.44653868826896,109.67827324330756,68.44653868826896,92.70520943839504
Rectangle 751,58.60930796589321,98.16013950328887,58.60930796589321,109.1446973135673,75.9238394406587,109.1446973135673,75.9238394406587,98.16013950328887
Rectangle 752,81.81318304508815,63.96100394699105,81.81318304508815,80.7736498658638,108.69765749038172,80.7736498658638,108.69765749038172,63.96100394699105
Rectangle 753,48.76948348049665,77.90650778885134,48.76948348049665,90.15968655534476,72.29343741911953,90.15968655534476,72.29343741911953,77.90650778885134
Rectangle 754,27.070361223177198,2.031081912732935,27.070361223177198,26.094715142360876,38.11200282592606,26.094715142360876,38.11200282592606,2.031081912732935
Rectangle 755,8.874170724419617,92.58776223504505,8.874170724419617,112.56652178063324,28.77176583443376,112.56652178063324,28.77176583443376,92.58776223504505
Rectangle 756,74.13174538032862,95.91599501267928,74.13174538032862,116.00978106505477,96.86549703121315,116.00978106505477,96.86549703121315,95.91599501267928
Rectangle 757,97.52417761771574,22.903440343827654,97.52417761771574,42.52386669423676,116.66077997264696,42.52386669423676,116.66077997264696,22.903440343827654
Rectangle 758,36.666962765116054,10.414518278904994,36.666962765116054,35.83518111401486,56.142333519747915,35.83518111401486,56.142333519747915,10.414518278904994
Rectangle 759,97.02099483000626,37.55318625243609,97.02099483000626,66.09204726047855,113.82047333636899,66.09204726047855,113.82047333636899,37.55318625243609
Rectangle 760,7.734557668405795,72.16791391875799,7.734557668405795,97.87486653682578,21.7238051642642,97.87486653682578,21.7238051642642,72.16791391875799
Rectangle 761,79.15508773733279,56.00163209167681,79.15508773733279,67.91563751045219,95.852658201127,67.91563751045219,95.852658201127,56.00163209167681
Rectangle 762,98.88050025728154,25.7951012997771,98.88050025728154,47.382947190777614,115.61398742741247,47.382947190777614,115.61398742741247,25.7951012997771
Rectangle 763,89.57718263724396,93.17853879127094,89.57718263724396,122.77107167864348,114.25748876937504,122.77107167864348,114.25748876937504,93.17853879127094
Rectangle 764,45.33247454650291,75.7904979935701,45.33247454650291,87.51212746344876,59.77977305884248,87.51212746344876,59.77977305884248,75.7904979935701
Rectangle 765,40.02352433013602,87.28529395143818,40.02352433013602,103.98871405116509,50.59098899122174,103.98871405116509,50.59098899122174,87.28529395143818
Rectangle 766,16.208191224326264,13.007988813480942,16.208191224326264,28.878657523215118,27.134499075238608,28.878657523215118,27.134499075238608,13.007988813480942
Rectangle 767,12.979022698826913,30.55693384285568,12.979022698826913,47.191288038515296,26.43902850872263,47.191288038515296,26.43902850872263,30.55693384285568
Rectangle 768,61.850041007930315,14.968471346245394,61.850041007930315,28.502424055681864,72.05777214493645,28.502424055681864,72.05777214493645,14.968471346245394
Rectangle 769,67.79126635139356,59.841705527136426,67.79126635139356,71.47239234813712,97.34268350066041,71.47239234813712,97.34268350066041,59.841705527136426
Rectangle 770,61.05523620642559,72.5008797016911,61.05523620642559,100.05693517888236,76.93537316434356,100.05693517888236,76.93537316434356,72.5008797016911
Rectangle 771,34.3370076843516,68.24515035748708,34.3370076843516,82.84267314684327,52.469814471880014,82.84267314684327,52.469814471880014,68.24515035748708
Rectangle 772,31.563061033158114,47.56369543578902,31.563061033158114,71.88378961988622,58.18021541306848,71.88378961988622,58.18021541306848,47.56369543578902
