number_rectangle,x_A,y_A,x_B,y_B,x_C,y_C,x_D,y_D,is_rectangle
Retângulo 563,87.17450921274418,94.43308066516728,43.69980603256,0.5529306445767657,67.90193048632325,43.91600458911052,40.89036473883625,71.69887963039238,False
Retângulo 564,43.99118535971278,54.18291672339477,67.11664314811924,54.18291672339477,67.11664314811924,76.36563403384211,43.99118535971278,76.36563403384211,True
Retângulo 565,98.67027348513801,18.874738529428072,128.27684650972904,18.874738529428072,128.27684650972904,37.529905505698025,98.67027348513801,37.529905505698025,True
Retângulo 566,71.53481942320846,1.9112626301204139,97.85399332377631,1.9112626301204139,97.85399332377631,15.319270135628978,71.53481942320846,15.319270135628978,True
Retângulo 567,39.1679096121773,42.66699235065351,20.70722084023302,31.17495100752037,87.56354753603047,90.1674126981546,92.11332804472889,59.947559587095014,False
Retângulo 568,25.219762416169313,7.731695410239407,47.575565571159885,10.344227366784613,47.20048662305854,38.07531804502158,26.61210339312078,38.56996529325532,True
Retângulo 569,82.12997586100948,34.86294915343562,107.25918372455845,34.86294915343562,107.25918372455845,63.571788742736246,82.12997586100948,63.571788742736246,True
Retângulo 570,33.625438147905584,92.65811544258548,54.06187788388355,32.41099852697066,16.511658865003966,61.25192698110362,70.86729773927509,58.863895726742896,False
Retângulo 571,70.09619179804825,89.3785168575961,95.71530692733143,89.3785168575961,95.71530692733143,113.28104018636276,70.09619179804825,113.28104018636276,True
Retângulo 572,17.99703470309703,28.87299913198501,43.315008816156826,28.128597840071095,43.10815899314884,51.1471626522892,18.285886937889686,52.51470021191514,True
Retângulo 573,60.60680601749866,79.95020727246256,84.35849864782261,79.95020727246256,84.35849864782261,104.60240008160312,60.60680601749866,104.60240008160312,True
Retângulo 574,5.485263365837223,68.61539632967636,28.711591112846396,68.61539632967636,28.711591112846396,91.40148797431576,5.485263365837223,91.40148797431576,True
Retângulo 575,26.29481952412651,48.06792440537821,43.155727825299635,28.41107416483827,70.10189770260186,82.19540752418592,37.48193541867795,58.00868019196571,False
Retângulo 576,5.7579528239627304,63.877623795048244,36.95162813066057,22.1381320179052,26.540915620835182,59.63765491736426,19.214670605216533,77.19299046128259,False
Retângulo 577,25.7093451883038,83.27426462148831,45.09462386808335,83.27426462148831,45.09462386808335,104.1489400046527,25.7093451883038,104.1489400046527,True
Retângulo 578,76.08653666567807,60.66537339792781,88.42417412489434,59.702583459064726,88.68231756835218,78.30186547314052,75.14070664016916,77.6263009691156,True
Retângulo 579,26.94321529162458,11.973896712075028,0.18635587010372712,63.34639186173101,78.46585976279572,40.79494286212116,76.12486356847042,94.2142167504903,False
Retângulo 580,79.19784623754313,72.50687808494382,100.22351516745407,74.87996255120825,101.13909800133719,97.4339670558872,80.67517170536988,98.47251166477102,True
Retângulo 581,21.75877747979006,13.188079725920002,43.80598877674714,13.449635014270395,42.62099389929629,32.86843449183564,20.086933712553083,36.68462670724146,False
Retângulo 582,3.7470468290618175,16.448211983526594,39.49049579994978,11.257147181884065,4.065591374540311,74.60137325018752,17.540962466149058,61.131538281708245,False
Retângulo 583,78.51639459202406,21.761447774351947,105.11442485391326,21.81539369550473,104.8725129088719,37.907396264142946,77.0602697646818,35.67312507310517,True
Retângulo 584,91.54091631542425,31.638295675022583,115.88858844900216,31.534102369118536,119.09652901897859,58.693864020829565,90.61522571469642,58.48620671376905,True
Retângulo 585,47.96772718195348,21.48253099582619,61.535819859077485,21.48253099582619,61.535819859077485,50.74256259084705,47.96772718195348,50.74256259084705,True
Retângulo 586,40.022739611900015,17.776428431573834,61.007659969055965,17.776428431573834,61.007659969055965,36.76756285187844,40.022739611900015,36.76756285187844,True
Retângulo 587,9.591807512775386,9.742715630533127,26.279800755432476,9.742715630533127,26.279800755432476,35.19121309693253,9.591807512775386,35.19121309693253,True
Retângulo 588,80.6114616844929,28.970682371111778,96.84934076594487,28.970682371111778,96.84934076594487,44.70875005305118,80.6114616844929,44.70875005305118,True
Retângulo 589,92.4072129172721,56.56275964888381,108.72352343652794,56.56275964888381,108.72352343652794,81.6258776921214,92.4072129172721,81.6258776921214,True
Retângulo 590,78.04242425346817,51.96113356786148,93.80306764337635,49.06918814438848,93.20374086216668,71.14313773599972,79.22272799874014,69.2238975214072,False
Retângulo 591,36.38011092292568,39.138238721937725,51.361187807194106,50.48241717052361,24.30618672745227,23.922396977528138,73.3375987753953,78.05279185693364,False
Retângulo 592,59.52223772961067,73.99977987697464,77.95185629119666,73.99977987697464,77.95185629119666,85.29799558586791,59.52223772961067,85.29799558586791,True
Retângulo 593,64.0331462346956,54.28051985813222,86.7126339539403,54.28051985813222,86.7126339539403,67.3195996424688,64.0331462346956,67.3195996424688,True
Retângulo 594,85.41020305292079,63.30578866195044,96.1258890280381,63.30578866195044,96.1258890280381,90.3992257771996,85.41020305292079,90.3992257771996,True
Retângulo 595,24.333349224138125,36.689144530413486,54.27699114331919,36.689144530413486,54.27699114331919,49.64598997450399,24.333349224138125,49.64598997450399,True
Retângulo 596,27.867111853724335,29.455779598643026,18.2937415318292,59.49672581344206,62.61366713341864,30.188312268411664,44.37402134307112,64.1727309189045,False
Retângulo 597,5.879489359166657,3.8852170124148766,17.389344227238112,3.8852170124148766,17.389344227238112,28.74289055069219,5.879489359166657,28.74289055069219,True
Retângulo 598,11.08341725012254,53.07988619215316,37.156161522431354,66.24415428579546,23.239103506450785,27.966365951121297,15.237032879034562,75.55239157531273,False
Retângulo 599,85.0816490670148,94.99240277141219,108.84760273196676,94.99240277141219,108.84760273196676,118.80150552538245,85.0816490670148,118.80150552538245,True
Retângulo 600,75.67307271236574,49.49806785999724,40.09961547289305,6.758771258130148,59.66165408303819,11.975503815121758,22.04495375116521,48.901330440909774,False
Retângulo 601,42.44155202196615,84.76986106025129,63.381337431681615,83.11616287343259,61.947186677037244,94.86755098562347,41.368670264548925,95.73993516241056,False
Retângulo 602,38.052144639504846,80.97133885650705,62.9883831236418,18.07020547622933,17.418822704499004,93.8446844917724,57.399310709442375,56.04969186117887,False
Retângulo 603,66.6863406271893,77.45087591408164,76.86884211401076,77.45087591408164,76.86884211401076,103.34908320324615,66.6863406271893,103.34908320324615,True
Retângulo 604,66.54728322257635,46.14310664276997,83.16461956268336,47.595553850569914,80.108540440151,66.33925114593502,69.4434836483795,65.52865480026125,True
Retângulo 605,50.03711031904092,6.0753581454267795,25.955280175216945,12.603696454569802,65.57267296652728,95.23678033810396,93.58061056308354,94.18384583510822,True
Retângulo 606,42.292245504938684,31.725828758337688,71.16843124526493,32.75458341611342,70.24689574618158,45.98190547063373,38.81351961442309,46.91528063507348,True
Retângulo 607,37.30212760716532,93.93778173585736,53.99175653639954,93.93778173585736,53.99175653639954,123.7918144933538,37.30212760716532,123.7918144933538,True
Retângulo 608,17.902882072770787,91.86137878913104,27.03288566797095,95.65589561812371,80.18247732985549,99.67969113770849,87.01234493308225,66.47779436622501,False
Retângulo 609,68.27633667628193,62.94715913490989,94.85010426654256,23.277256340650965,59.24726111026061,69.76939474104542,14.804349353854128,32.87750050439914,False
Retângulo 610,5.065554854896403,72.86615801451008,33.67118831016141,72.86615801451008,33.67118831016141,83.23661991161818,5.065554854896403,83.23661991161818,True
Retângulo 611,81.65141126898942,67.16859246107397,93.90754440848113,67.83856043554734,92.51409794735007,83.69266468125572,81.78629039133271,85.86222197570538,True
Retângulo 612,65.96659743879702,31.242441897840724,45.88970465084065,50.323169440041084,99.67717063209955,83.84289569183704,20.413042526667624,64.56048141597306,False
Retângulo 613,48.16176259684403,24.89990253111619,77.54086373627341,24.89990253111619,77.54086373627341,45.54312074899243,48.16176259684403,45.54312074899243,True
Retângulo 614,54.21758069004014,71.42247259025335,61.78261825216066,8.797686996289755,33.940455287213,84.58648984822929,15.957177175520743,93.14862106272307,False
Retângulo 615,47.86554142051398,76.88232557410076,75.58831001105929,76.88232557410076,75.58831001105929,86.94128031165855,47.86554142051398,86.94128031165855,True
Retângulo 616,71.61833456601467,86.6334378106325,7.645512455622406,12.1065559219814,31.042680194684724,24.242100617465034,44.0302123214484,53.09807124134315,False
Retângulo 617,20.951936960373697,36.61697074506801,46.39375645481951,36.61697074506801,46.39375645481951,50.20711658703856,20.951936960373697,50.20711658703856,True
Retângulo 618,30.97351238594679,40.652516290800186,60.19028665301459,40.652516290800186,60.19028665301459,67.51010974270753,30.97351238594679,67.51010974270753,True
Retângulo 619,44.54234954080616,47.56511800396678,71.88805731442402,47.56511800396678,71.88805731442402,60.30469043948221,44.54234954080616,60.30469043948221,True
Retângulo 620,30.831266782462098,18.79705491390703,50.74516629703211,16.721145228975374,50.142246431807976,38.839422830072586,31.419034164845076,35.719918653129014,False
Retângulo 621,64.02078585189514,71.46451987589411,87.63107596466767,70.39693088166779,87.50342135368834,80.8637640272281,62.37488397195079,83.07049189517849,True
Retângulo 622,6.641856455109563,82.43585815543365,47.80400321693462,4.379618147025055,78.53328503585742,69.75273142341436,31.835268119023652,46.053798719101415,False
Retângulo 623,51.34444541533287,74.22816777221134,71.72134252649602,72.72395632662287,74.10799684378188,101.5747202652052,52.03177655297629,99.83272149882275,False
Retângulo 624,68.14399113516744,60.67815270426025,90.77521228840284,60.67815270426025,90.77521228840284,86.14254187209394,68.14399113516744,86.14254187209394,True
Retângulo 625,12.055982911821182,13.686334314270127,44.396228243069224,13.818838461563187,41.605793261133236,30.149963666692514,11.713159047957422,30.307562434701254,True
Retângulo 626,8.323083488072982,78.5890693533321,33.077422280905814,78.88470397638768,34.455937559783784,107.12366029880161,7.783750725725808,107.05899136963822,True
Retângulo 627,11.530893891447446,69.50757524088301,40.98411032823906,81.37990029200027,20.56269407810445,7.806137371107235,55.249775290810696,69.6675294224164,False
Retângulo 628,19.786022044015528,66.4504977385013,78.74796442418584,79.32241028283163,57.23767207012411,20.396665004364657,45.93463198748368,71.42247826206102,False
Retângulo 629,77.09562616044656,48.069322120070254,41.937610219483766,6.474055666617328,17.100052599562144,93.74468576725509,32.05892481756404,59.22185500612771,False
Retângulo 630,51.45331561089014,48.203710006899726,74.61360777183793,48.203710006899726,74.61360777183793,72.20212675052203,51.45331561089014,72.20212675052203,True
Retângulo 631,62.335390182095274,84.5400957792298,67.82945938351644,42.963967150664296,65.31874457287478,26.52746589950372,90.60504201182637,35.075164506327006,False
Retângulo 632,64.8374446053126,56.72266154229708,76.55818819082222,56.72266154229708,76.55818819082222,78.5222085529181,64.8374446053126,78.5222085529181,True
Retângulo 633,37.757784952756936,95.51884152842656,66.30000171075133,95.51884152842656,66.30000171075133,110.90436844586891,37.757784952756936,110.90436844586891,True
Retângulo 634,80.539008293763,2.498873939003232,100.64471401603083,2.498873939003232,100.64471401603083,16.170211359256896,80.539008293763,16.170211359256896,True
Retângulo 635,68.98161637717935,84.27788274840282,55.37694913900588,7.95907474302795,95.89883224166074,97.93337845531934,59.002361624677924,37.74184788520365,False
Retângulo 636,12.667131019587085,70.70601711268966,41.93425480831288,70.70601711268966,41.93425480831288,85.35195168175191,12.667131019587085,85.35195168175191,True
Retângulo 637,54.9882811855973,7.048298396414754,71.62339162145848,7.048298396414754,71.62339162145848,19.45015509263292,54.9882811855973,19.45015509263292,True
Retângulo 638,48.983672496834444,69.9841367883571,67.46284136594593,69.68833314560878,69.50986363498286,81.34689485762544,48.73069645309129,79.86446008138252,True
Retângulo 639,15.453129834467195,86.22720139151373,28.34530682032537,86.22720139151373,28.34530682032537,101.33321127026448,15.453129834467195,101.33321127026448,True
Retângulo 640,48.16964845692261,40.393040995208196,64.51284033053619,40.393040995208196,64.51284033053619,65.47891345039251,48.16964845692261,65.47891345039251,True
Retângulo 641,9.40414470227735,98.57867027466925,32.41465845318289,89.64073008090615,50.609513670406955,41.82056998066014,38.63195674868258,52.70218787555208,False
Retângulo 642,40.03596334916713,6.538274825239398,50.51056898285456,6.538274825239398,50.51056898285456,32.29108243725052,40.03596334916713,32.29108243725052,True
Retângulo 643,90.3524856617839,63.66685966272926,41.73369127795954,96.21007871892579,17.950172295101076,26.113441070367326,69.88166706689302,81.38967564307123,False
Retângulo 644,5.393341074321256,99.58783487131299,31.807780822805015,99.58783487131299,31.807780822805015,115.85080182695883,5.393341074321256,115.85080182695883,True
Retângulo 645,40.50613832993242,86.2207912238102,82.67925452044513,83.30766968203062,0.21952449363600302,75.1637572475375,5.107407661835972,7.913741715359346,False
Retângulo 646,62.926878137103905,77.16806711966102,90.36591458079762,77.16806711966102,90.36591458079762,100.14021995834945,62.926878137103905,100.14021995834945,True
Retângulo 647,15.386040448786908,49.358945354619365,27.81319229885709,49.358945354619365,27.81319229885709,61.10006925606244,15.386040448786908,61.10006925606244,True
Retângulo 648,62.18950470020497,88.48337274807226,87.95255679763426,89.25018517148116,90.08523359892196,113.1445500636007,64.44840148289909,115.02425474815851,True
Retângulo 649,79.23750614052551,19.211064884136807,93.12465178036038,19.211064884136807,93.12465178036038,38.9372504108063,79.23750614052551,38.9372504108063,True
Retângulo 650,4.771656416526682,37.76382964684216,27.84936959323958,37.76382964684216,27.84936959323958,60.646615611551255,4.771656416526682,60.646615611551255,True
Retângulo 651,74.65733270827471,96.74313190771387,8.656795071030032,59.42836940763798,58.396116006327446,45.67916839632004,93.76244647913283,92.43518983348758,False
Retângulo 652,36.89930490868352,87.47479360869741,57.08414830917705,87.47479360869741,57.08414830917705,114.71922709323911,36.89930490868352,114.71922709323911,True
Retângulo 653,66.49453494735309,32.47140344803528,95.55962238394028,32.47140344803528,95.55962238394028,42.94911720465697,66.49453494735309,42.94911720465697,True
Retângulo 654,59.16995039319353,16.396437867276205,68.99584824531308,14.295027046262774,70.55591238275774,44.62675017964661,58.33833718635826,44.577402781715435,True
Retângulo 655,40.05813340454733,70.77603764457103,50.62840570830328,70.77603764457103,50.62840570830328,98.95637322909388,40.05813340454733,98.95637322909388,True
Retângulo 656,77.16083756961618,2.4935218895447475,93.36106476471346,2.4935218895447475,93.36106476471346,25.960542001944557,77.16083756961618,25.960542001944557,True
Retângulo 657,30.843151083706044,56.148720302385726,1.8757664680304154,84.675583748157,77.58224928992935,7.022455148587015,88.18078414851477,21.11898753942031,False
Retângulo 658,45.90689183357108,33.68033820682791,64.03365805586458,33.68033820682791,64.03365805586458,49.29348345582786,45.90689183357108,49.29348345582786,True
Retângulo 659,96.25274391962387,62.23409638581664,57.24364134610146,29.021284436022277,8.622098896650755,14.951119491185672,2.4373160192330268,89.68063076387205,False
Retângulo 660,49.008971882605465,49.554610103483974,93.97564607435595,8.948299096831969,30.263904834998723,96.56562560523969,62.090414589143364,55.754515381371775,False
Retângulo 661,55.739989320109686,83.8745560428509,95.35841949519082,6.047434399845486,89.0990925366454,79.79212515094106,0.9548485908249527,98.90299212955208,False
Retângulo 662,11.73001954043217,90.05510852936231,27.96764340637666,89.73697222199502,29.473734367783475,115.09731734286777,11.53462057999431,117.35403376722243,True
Retângulo 663,23.69206326611032,89.74918265249194,52.90018905625254,89.74918265249194,52.90018905625254,107.50997220494274,23.69206326611032,107.50997220494274,True
Retângulo 664,32.26190829769645,14.872101695337347,29.109904668365893,19.658028853056486,37.561139438076076,28.15378179917447,31.95972859617947,25.52691336485361,False
Retângulo 665,83.20942568524517,77.535850999214,105.03250608336685,77.535850999214,105.03250608336685,101.44008326152799,83.20942568524517,101.44008326152799,True
Retângulo 666,14.639655544169383,15.350023176913385,2.9693364268262967,20.41311034081733,80.62838498942229,91.3076053918659,41.3076534857182,13.442954281942054,False
Retângulo 667,71.96920602620746,58.012695802900495,94.91762504372127,58.012695802900495,94.91762504372127,79.33285098401181,71.96920602620746,79.33285098401181,True
Retângulo 668,65.86952141470884,63.57351146858853,79.21497335554479,63.0966998188551,78.00266642938524,80.17193065207557,65.7414869651504,81.2142730744908,True
Retângulo 669,53.34594900001674,54.01957487811756,80.07413710110733,54.01957487811756,80.07413710110733,83.88188988117861,53.34594900001674,83.88188988117861,True
Retângulo 670,61.677300842666504,77.76946834554576,77.646351586251,77.76946834554576,77.646351586251,88.88027096357973,61.677300842666504,88.88027096357973,True
Retângulo 671,3.8919481908725295,68.96458517138198,26.052440627206945,68.96458517138198,26.052440627206945,96.33742313312256,3.8919481908725295,96.33742313312256,True
Retângulo 672,92.89122879363978,58.73293596556128,116.18371895505109,58.73293596556128,116.18371895505109,74.5409570847117,92.89122879363978,74.5409570847117,True
Retângulo 673,79.19399246745435,34.146016706594324,96.39525894942776,36.461222047146244,93.57753277628649,62.576561661300026,76.62278721549313,62.558045275942845,True
Retângulo 674,52.42708992293362,84.76815583707607,77.65377350473986,85.10071987926679,76.56466919080039,100.7836019243907,54.24894197865953,99.8655532444275,False
Retângulo 675,33.39211950571672,39.43042858843497,94.23301093041864,9.878072491131707,94.53316322902384,79.97129067073445,85.23995954279106,89.83092678737282,False
Retângulo 676,28.142364304336787,19.5454765092706,43.47833161597927,19.5454765092706,43.47833161597927,32.731174405631094,28.142364304336787,32.731174405631094,True
Retângulo 677,6.435044743346364,47.60433977862616,44.168823196567395,4.659040987191587,90.52765682506408,60.07117519928264,32.682090838329046,14.881592859492066,False
Retângulo 678,80.66158315873136,72.34232279923128,95.74282162437696,72.31534434968964,95.64407045204297,83.62935154430006,80.95043148426768,84.95270380905463,False
Retângulo 679,39.64414677852326,30.21913923122298,54.8218538501961,30.21913923122298,54.8218538501961,52.65008210700095,39.64414677852326,52.65008210700095,True
Retângulo 680,50.50816306568398,50.805484682264705,66.15088091702098,52.16388693064776,66.19199523917474,80.53609594174323,49.980756926225574,79.8856085232348,True
Retângulo 681,73.37398797639332,98.95078127332285,72.16938036641601,97.81525658602477,88.1380268366001,14.093099887254256,33.6554016761666,28.185509768922103,False
Retângulo 682,20.696683508518777,74.01464695571521,57.41194533566954,33.04404310213578,57.19644023436143,86.83520009746799,88.52250079345856,97.09571400283812,False
Retângulo 683,86.4654253792542,4.658138252231991,99.02650192964553,4.658138252231991,99.02650192964553,15.278308084779782,86.4654253792542,15.278308084779782,True
Retângulo 684,21.706611798515528,19.99482291414134,42.86699110290403,19.99482291414134,42.86699110290403,49.330394587722616,21.706611798515528,49.330394587722616,True
Retângulo 685,11.561191035816664,81.7796099341638,28.71024289688792,81.7796099341638,28.71024289688792,105.67895678512718,11.561191035816664,105.67895678512718,True
Retângulo 686,57.171672082663164,82.6853043559042,83.37995579704418,82.6853043559042,83.37995579704418,107.32249494945138,57.171672082663164,107.32249494945138,True
Retângulo 687,57.97873906807997,88.92751668698779,3.187825715784276,90.19417998712633,75.15333722714256,10.695135064197213,8.335406338939988,70.81644901640813,False
Retângulo 688,62.54731273418841,8.661212248191042,82.49082093971472,8.661212248191042,82.49082093971472,18.823581186252596,62.54731273418841,18.823581186252596,True
Retângulo 689,43.199814769094594,14.404935030267284,65.70934737924848,15.422533474308976,64.88290350962383,33.565493145357976,45.057157168848136,34.192466384935855,True
Retângulo 690,1.6505637787555996,40.62031647876356,28.990662614220994,40.28554740147939,30.577646352470964,51.07804761889241,1.699200682098637,53.655005931586004,True
Retângulo 691,5.1519732605386785,11.74384424033934,31.696425132500586,11.74384424033934,31.696425132500586,36.270044945636194,5.1519732605386785,36.270044945636194,True
Retângulo 692,79.93606104533146,98.79719743693146,107.05110340073092,98.79719743693146,107.05110340073092,119.06430353436991,79.93606104533146,119.06430353436991,True
Retângulo 693,51.336236003699895,9.86887547796091,68.28423000295128,10.531142988768785,67.61900841262835,24.533508083741214,54.752777688794914,22.996080090949043,True
Retângulo 694,76.64625447749289,75.47042593725945,93.2521233468663,75.47042593725945,93.2521233468663,101.68927610384821,76.64625447749289,101.68927610384821,True
Retângulo 695,65.67507503278419,42.03312282913269,77.65172821467948,42.03312282913269,77.65172821467948,55.98837000781985,65.67507503278419,55.98837000781985,True
Retângulo 696,91.53642317360234,41.02342447637307,10.57280631733275,78.18892064555774,53.2610359930355,45.505981357820026,81.3637943886604,57.16711613833739,False
Retângulo 697,3.7155023737827753,11.833818801431462,22.78164973914674,11.833818801431462,22.78164973914674,38.39542849537517,3.7155023737827753,38.39542849537517,True
Retângulo 698,78.25017350090918,81.06802974945147,93.12698439233564,81.06802974945147,93.12698439233564,91.89077584006316,78.25017350090918,91.89077584006316,True
Retângulo 699,97.24635963118196,36.42082246969613,11.058032073338243,8.991752195690594,75.93650517500848,91.21612074063275,43.566023054402905,42.72691785296785,False
Retângulo 700,53.60776929431728,36.416644460936354,61.8828988458787,59.31619743983685,46.674889820347396,30.831385035900503,77.36122502956839,83.72474726909063,False
Retângulo 701,64.39209605396977,12.237892535374597,76.75919475367851,14.452622160986099,75.96889939077637,41.957931005939116,67.45831842282365,42.16363511566318,True
Retângulo 702,15.2414723650247,83.22704776896789,25.84072117871225,83.22704776896789,25.84072117871225,109.84562357185052,15.2414723650247,109.84562357185052,True
Retângulo 703,43.007669042608335,64.92011146636112,81.46559459980827,37.748342335457195,15.184785637563113,13.607931987368548,24.006922471453297,67.21472562676317,False
Retângulo 704,90.9579724905129,16.748748207093648,122.46267266264603,20.478756458439737,121.45824145639796,42.18629471899746,90.94806530291974,41.32072520661814,False
Retângulo 705,38.71534544230692,62.645912814947806,58.50847303371273,60.853043817715495,57.487690256101835,84.83513272543412,39.55448471861495,83.31115032120711,False
Retângulo 706,25.732031369098806,36.51164949515706,85.35613002108362,99.70459570655133,54.141498710935096,65.34888884050036,81.9328032210787,74.88799172330428,False
Retângulo 707,92.99670753831259,2.742509092059066,109.49114573055476,-0.33714211045666165,107.73829446939854,27.98316041674153,93.02290802104743,26.95260778400588,True
Retângulo 708,97.66669461715392,7.141550737303016,121.57959479370022,7.141550737303016,121.57959479370022,24.279130300097805,97.66669461715392,24.279130300097805,True
Retângulo 709,55.6120881688448,76.95342359358779,72.36287389732169,76.95342359358779,72.36287389732169,89.97895846900327,55.6120881688448,89.97895846900327,True
Retângulo 710,53.553411307114104,87.0012595913517,80.15627519410884,88.48309137319117,77.65328976895667,114.24505814510465,51.14322907361196,113.07644180962133,True
Retângulo 711,43.750889878461976,1.1151038657373822,61.6346410229736,2.069814610811745,60.175498602023794,26.46285193973745,43.07047860282794,24.194903716940754,True
Retângulo 712,37.82062096609402,30.81116109143568,63.66661560151924,30.81116109143568,63.66661560151924,60.27803941640809,37.82062096609402,60.27803941640809,True
Retângulo 713,13.972140402426458,1.218326026383576,97.86707111438308,0.5077099893000425,20.03321956843943,83.20069716537932,50.31561712461128,66.77590343862178,False
Retângulo 714,11.564844953559007,56.18422116246708,41.90298604327383,70.94663363863273,94.84546245875089,74.90827126650763,47.13895599834148,80.43196668915111,False
Retângulo 715,91.4986139833562,5.18957911847755,118.06747198562621,5.18957911847755,118.06747198562621,17.44521100887991,91.4986139833562,17.44521100887991,True
Retângulo 716,12.959890978219068,86.97982442740951,36.265790003156525,86.97982442740951,36.265790003156525,113.64677717481959,12.959890978219068,113.64677717481959,True
Retângulo 717,39.54203319826027,5.718831552461712,49.81766202229328,5.718831552461712,49.81766202229328,22.09669458427192,39.54203319826027,22.09669458427192,True
Retângulo 718,7.844318601699873,59.33709543104951,29.570748311889496,42.9576573564487,63.1128057500795,20.88917335630799,36.24239530691562,13.737214258114305,False
Retângulo 719,49.13511504588675,2.1065386123662044,41.40925032820865,5.862999748008269,29.76430549618835,50.31389931618321,48.90663547955973,29.97359194807575,False
Retângulo 720,27.325955791646717,8.675512889166203,53.93585167443924,31.926871343898,98.32199779320801,83.2045131169858,78.31148270952471,24.5196442069627,False
Retângulo 721,95.77355941653207,41.17039984384683,116.84528157857662,42.34099673386159,117.85823514035756,68.1051631125238,95.01465841717443,67.76070152087301,True
Retângulo 722,99.30919694618365,41.74516672957961,127.84154947412983,41.74516672957961,127.84154947412983,67.84655433445182,99.30919694618365,67.84655433445182,True
Retângulo 723,95.69271867617235,30.545700018842442,111.8244984282912,31.889203627459636,110.55416886357985,55.03241316716997,96.02731520274314,54.15186038238439,True
Retângulo 724,80.65527133158756,33.10882927063311,73.42578282982387,92.5083779857573,88.52091728786097,33.21767315045546,24.5434525528885,50.738630684017494,False
Retângulo 725,37.560964275695575,91.88087693810476,66.41732300548166,91.88087693810476,66.41732300548166,107.71156508874242,37.560964275695575,107.71156508874242,True
Retângulo 726,58.10932221698524,21.901201102781144,78.90478246096514,20.86128789650669,79.75068652084579,32.25878928938022,59.03733042477555,32.71646112281489,True
Retângulo 727,98.96038860319398,13.900297246588577,115.96372555104836,13.900297246588577,115.96372555104836,38.626013094395674,98.96038860319398,38.626013094395674,True
Retângulo 728,30.561906263450254,25.151195819211793,58.682164235800705,69.58108985669706,95.62541065844174,78.85341887486528,74.57158878337412,6.65135564653907,False
Retângulo 729,83.35397955421938,93.44978952406316,99.86604386890792,93.49679038773165,99.09176521237626,105.06494166757236,82.79869555965536,103.54017171591711,True
Retângulo 730,16.07665879829616,94.19655949483196,39.91272770987271,94.19655949483196,39.91272770987271,117.34323267180658,16.07665879829616,117.34323267180658,True
Retângulo 731,21.923305962463026,39.4201936720171,33.636896715935485,39.4201936720171,33.636896715935485,60.510732130717386,21.923305962463026,60.510732130717386,True
Retângulo 732,32.419725265042764,53.32088005212192,58.90255226441127,53.32088005212192,58.90255226441127,70.46427453434276,32.419725265042764,70.46427453434276,True
Retângulo 733,40.23214095504998,61.02392116362859,58.62628065537523,61.02392116362859,58.62628065537523,88.6947118914201,40.23214095504998,88.6947118914201,True
Retângulo 734,81.33857989696408,99.5402007341267,106.87600010357764,99.5402007341267,106.87600010357764,127.66783606281703,81.33857989696408,127.66783606281703,True
Retângulo 735,68.98601779936145,85.16837566486835,79.64958374730432,85.16837566486835,79.64958374730432,103.51970995058423,68.98601779936145,103.51970995058423,True
Retângulo 736,18.4827226540923,87.26661564245367,12.691885343943198,42.922556571112544,22.24110741082992,29.505082134456572,75.65830628233566,60.514951037384,False
Retângulo 737,80.51488437801328,69.72413001191052,48.82818492210208,12.013213971076986,40.39374877384071,58.572993597696,87.49695433377477,1.696363664756595,False
Retângulo 738,6.336993982409,58.11319061369726,14.271209237470794,26.170760033720054,37.805059619569484,50.02012993490707,48.434868537011866,31.363053447507305,False
Retângulo 739,88.37107433166587,85.69268104704442,106.45226986894828,83.94492909019522,105.27967859916915,94.06041753459112,89.42338543004661,96.1796996785218,False
Retângulo 740,10.298474898370602,77.29867397093632,40.00196214629588,77.29867397093632,40.00196214629588,103.29336659206153,10.298474898370602,103.29336659206153,True
Retângulo 741,45.60265501141328,51.458590174864185,71.81374134488613,51.458590174864185,71.81374134488613,65.95834771943804,45.60265501141328,65.95834771943804,True
Retângulo 742,84.04735542215583,13.016038022332788,111.53805728516974,13.016038022332788,111.53805728516974,34.041312091224626,84.04735542215583,34.041312091224626,True
Retângulo 743,59.05987859277957,18.703631224958407,82.32887854260798,18.703631224958407,82.32887854260798,43.983694972729,59.05987859277957,43.983694972729,True
Retângulo 744,52.234735602713535,10.807908985774118,77.00122369206036,10.807908985774118,77.00122369206036,28.34189936692561,52.234735602713535,28.34189936692561,True
Retângulo 745,95.03126303231772,60.267176575686236,123.90914599955276,60.267176575686236,123.90914599955276,86.53791586717907,95.03126303231772,86.53791586717907,True
Retângulo 746,68.7243867934248,66.61677917523735,84.1423860677596,66.87912703509495,80.51193705857273,95.74785483575846,70.4026195929175,98.26204201264952,True
Retângulo 747,2.6721144252629614,39.089728859782156,18.070035313035195,39.089728859782156,18.070035313035195,61.80578325744134,2.6721144252629614,61.80578325744134,True
Retângulo 748,97.56729684646498,80.63950216469912,111.98509233459588,80.63950216469912,111.98509233459588,94.03580311081616,97.56729684646498,94.03580311081616,True
Retângulo 749,11.239537544281319,46.7041339877465,97.50576306948953,80.94880093919379,10.073935786587928,26.95315369618978,66.48195522436639,86.16762845055769,False
Retângulo 750,24.899467032335476,37.34952872453632,45.764539862367045,37.34952872453632,45.764539862367045,50.9982529546025,24.899467032335476,50.9982529546025,True
